show_id,cast_id
81154455,190
81154455,191
81154455,192
81154455,193
81154455,194
81154455,195
81154455,196
81052275,197
81052275,198
81052275,199
81052275,200
81052275,201
81052275,202
81052275,203
81052275,204
81052275,205
81052275,206
81052275,207
81052275,208
81052275,209
81052275,210
81052275,211
81052275,212
81052275,213
81052275,214
80058026,215
80058026,216
80058026,217
80058026,218
80058026,219
80058026,220
80058026,221
80058026,222
80058026,223
80058026,224
70303496,225
70303496,226
70303496,227
70303496,228
70303496,229
70303496,230
70303496,231
70303496,232
80162141,233
80162141,234
80162141,235
80162141,236
80162141,237
80162141,238
80162141,239
80162141,240
80095641,241
80095641,242
80095641,243
80095641,244
80095641,245
80095641,246
80095641,247
80095641,248
80095641,249
80095641,250
80095641,251
80095641,252
80095641,253
80159880,254
80159880,255
80159880,256
80159880,257
80159880,258
80159880,259
80159880,260
80159880,261
80159880,262
80159880,263
81016044,264
81016044,265
81016044,266
81016044,267
81016044,268
81016044,269
81016044,270
80158838,255
80158838,271
80158838,272
80158838,260
80158838,273
81016045,254
81016045,274
81016045,275
81016045,276
81016045,277
81016045,278
81016045,279
81016045,280
81016045,281
70142798,282
70142798,269
70142798,127
70142798,283
70142798,284
70142798,285
70142798,286
70142798,287
70142798,288
70142798,133
70062814,289
70062814,290
70062814,291
70062814,292
70062814,293
70062814,294
70062814,295
70062814,296
80158839,282
80158839,297
80158839,298
80158839,257
80147760,299
80147760,300
80147760,301
80147760,302
80147760,303
80147760,304
80147760,305
80147760,306
80177405,307
80177405,308
80177405,309
80177405,310
80177405,311
80177405,312
81160036,313
81160036,314
81160036,315
81160036,316
81160036,317
81160036,318
81160036,319
81160036,320
81173255,321
81173255,322
81173255,323
81173255,324
81173255,325
81078908,326
81078908,327
81078908,328
81078908,329
81155784,330
81155784,331
81155784,332
81155784,333
81155784,334
81155784,335
80201906,336
80201906,337
80201906,338
80201906,339
80201906,340
80201906,341
80201906,342
80201906,343
80201906,344
80201906,345
80201906,346
80201906,347
80201906,348
80201906,349
80201906,350
80201906,351
80052612,352
80052612,353
80052612,354
80052612,355
80052612,356
80052612,357
80052612,358
80052612,359
80052612,360
80052612,96
80052612,361
80052612,362
80052612,363
80052612,364
80052612,365
80052612,366
80052612,367
80052612,368
81054495,369
81054495,370
81054495,371
81054495,372
81054495,373
81054495,374
81054495,375
81054495,376
81054495,377
70212504,378
70212504,140
70212504,379
70212504,380
70212504,381
70212504,382
70212504,383
70212504,384
70212504,219
70212504,385
70212504,386
70212504,387
80187061,388
80187061,389
80187061,390
80187061,391
80187061,392
80187061,393
80187061,394
80187061,395
80187061,396
80187061,397
80187061,398
80187061,399
80187061,400
80187061,401
80187061,402
80187061,403
80187061,404
80187061,405
80187061,406
80198585,407
80198585,408
80198585,409
80198585,410
80198585,411
80198585,412
80198585,413
70233894,414
70233894,415
70233894,416
70233894,417
70233894,418
70233894,419
70233894,420
70233894,421
70233894,422
81011955,423
81011955,424
81011955,425
81011955,426
81011955,427
81011955,428
81011955,429
81011955,430
81011955,431
81011955,432
81011955,433
80128722,434
80128722,435
80128722,436
80128722,437
80128722,438
80128722,439
80128722,440
80128722,441
80104068,442
80104068,443
80104068,444
80104068,445
80104068,446
80104068,447
80104068,448
80104068,449
80104068,450
80104068,451
80104068,452
80104068,453
80019931,454
80019931,455
80019931,456
80019931,457
80019931,458
80019931,459
80019931,460
80200087,461
80200087,462
80200087,463
80200087,464
80200087,465
80200087,466
80200087,467
80200087,468
80200087,469
80200087,470
80200087,471
80200087,472
80200087,473
80200087,474
80200087,475
80200087,476
81002850,477
81002850,478
81002850,479
81002850,480
81002850,481
81002850,482
81002850,483
81002850,484
81004470,485
81004470,486
81004470,487
81004470,488
81004470,489
81004470,490
81004470,491
81004470,492
81004470,493
80157072,494
80157072,495
80157072,496
80157072,497
80157072,498
80157072,499
80157072,500
80157072,501
80157072,502
81002864,503
81002864,504
81002864,505
81002864,506
81002864,507
81002864,508
81002864,509
81002864,480
81002864,510
81002864,511
81002864,512
81016750,513
81016750,482
81016750,514
81016750,515
81016750,516
81016750,517
81016750,518
81016750,519
81016750,520
81016750,521
81002866,477
81002866,480
81002866,522
81002866,523
81002866,524
81002866,525
81002866,526
81002866,527
81002866,528
81002866,529
81002866,530
81002866,531
81002866,532
81002866,533
81132443,534
81132443,535
81132443,536
81132443,537
81132443,538
81132443,539
81132443,540
81132443,541
81132443,542
81132443,543
81132443,544
81132443,545
81132443,546
81132443,547
80231903,548
80231903,549
80231903,550
80231903,551
80231903,552
80231903,553
80231903,554
80231903,555
80231903,556
80231903,557
80231903,558
80231903,559
80231903,560
80231903,561
80231903,562
80231903,563
80231903,564
80231903,565
80231903,566
80231903,567
80231903,568
80231903,569
80231903,570
80231903,571
80231903,572
80231903,573
80231903,574
80231903,575
80231903,576
81012295,577
81012295,578
81012295,579
81012295,580
81012295,581
81012295,582
81012295,583
81012295,584
81012295,585
80060037,586
80060037,587
80060037,588
80060037,589
80060037,590
80060037,591
80060037,592
80060037,593
60003155,594
60003155,595
60003155,596
60003155,597
60003155,598
60003155,599
60003155,600
60003155,601
60003155,602
60003155,603
60003155,604
60003155,605
60003155,606
60003155,607
60003155,608
81177238,609
81177238,610
81177238,611
81177238,612
81177238,613
81177238,614
81177238,615
81177238,616
70270775,617
70270775,618
70270775,619
70270775,620
70270775,621
70270775,622
70270775,623
70270775,624
70270775,625
70270775,626
70270775,627
70270775,628
70270775,629
70270775,630
70270775,631
70270775,632
70270775,633
70270775,634
70270775,635
70270775,636
70270775,637
70270775,638
70270775,639
70270775,640
70270775,641
80215923,642
80215923,643
80215923,68
80215923,644
80215923,645
80215923,646
80215923,647
80151483,648
80151483,649
80151483,650
80151483,651
80151483,652
80151483,653
80151483,654
80151483,655
80151483,656
80151483,657
80151483,658
80151483,659
80151483,660
80151483,661
80151483,662
80151483,663
80173625,664
80173625,665
80173625,666
80173625,667
80173625,668
80173625,669
80173625,670
80173625,671
80173625,672
80173625,673
80173625,674
80173625,675
80173625,676
80173625,677
81075519,678
81075519,679
81075519,680
81075519,681
81075519,682
80166318,683
80166318,684
80166318,685
80166318,686
80166318,687
80166318,688
80166318,689
80166318,690
80166318,691
81186758,692
81186758,693
81186758,694
81186758,695
81186758,696
81186758,697
81186758,698
81186758,699
81186758,700
81186758,701
81186757,692
81186757,693
81186757,694
81186757,695
81186757,696
81186757,697
81186757,698
81186757,699
81186757,700
81186757,701
80108976,110
80108976,702
80108976,703
80108976,704
80108976,705
80108976,706
80108976,707
80108976,708
80108976,709
80108976,710
80208155,711
80208155,712
80208155,713
80208155,714
80208155,715
80208155,716
80208155,717
80208155,718
80208155,719
80208155,143
80208155,720
80208155,721
80208155,722
80208155,723
80208155,724
80162144,725
80162144,726
80162144,727
80162144,728
80162144,729
80162144,730
80162144,731
80162144,732
80162144,733
80162144,734
81053953,735
81053953,736
81053953,737
81053953,738
81053953,739
81053953,740
81053953,741
81053953,742
81074113,743
80992496,744
80992496,745
80992496,746
80992496,747
80992496,748
80992496,463
80992496,749
80992496,750
70304191,751
70304191,752
70304191,753
70304191,754
70304191,755
70304191,756
70304191,757
70304191,758
70304191,759
70304191,760
80103311,761
80103311,762
80103311,763
80103311,764
80103311,765
80103311,766
80103311,767
80103311,768
81176200,769
81176200,770
81176200,693
81176200,696
81176200,771
81176200,772
81176200,773
81176200,774
81176200,775
81176200,776
81176200,777
81176200,778
81176200,779
81176200,780
81176200,781
81176200,782
80208906,783
80208906,784
80208906,785
80208906,786
80208906,787
80208906,788
80106966,789
80106966,790
80106966,791
80106966,792
80106966,793
80106966,794
80106966,795
80106966,796
81080769,797
81080769,532
81080769,798
81080769,799
81080769,800
81080769,801
81080769,802
81080769,803
81080769,804
81080769,805
70267838,806
70267838,807
70267838,808
70267838,809
70267838,810
70267838,811
70267838,812
70267838,813
70267838,814
70267838,815
70267838,816
70267838,817
70267838,818
70267838,819
80211380,820
80211380,821
80211380,822
80211380,823
80211380,824
80211380,825
80211380,826
80196586,827
80099204,828
80099204,829
80099204,830
80099204,831
80099204,832
80099204,833
80059432,834
80059432,835
80059432,836
80059432,837
80059432,838
80059432,839
80059432,840
80059432,841
80059432,842
81172721,843
81172721,844
81172721,845
81172721,846
81172721,847
81172721,848
81172721,849
81172721,850
81172727,851
81172727,852
81172727,853
81172727,854
81172727,855
81172727,856
81172727,857
81172727,858
81172727,849
81172727,859
81172727,860
81172727,861
70153543,862
70153543,863
70153543,864
70153543,865
70153543,866
70153543,867
70153543,868
70153543,869
70153543,870
81172728,871
81172728,872
81172728,873
81172728,844
81172728,874
81172728,856
81172728,843
81172728,875
81172728,876
81172728,877
81172728,878
81172728,879
81172728,880
81172728,881
81172728,882
81172728,883
81172728,884
81172728,885
81172728,886
81172728,887
81172728,888
81172728,889
81172728,890
81172728,891
81172728,892
81172728,893
81172728,894
81172728,895
81172728,896
81172728,897
81172728,898
81172728,899
81172728,900
81172728,901
81172728,902
81172728,903
81172728,904
81172728,302
81172728,905
81172728,906
81172728,907
81172728,908
80102952,909
80102952,910
80102952,911
80102952,912
80243600,719
80243600,913
80243600,914
80243600,915
80243600,916
80243600,917
80243600,918
80243600,919
80243600,920
80243600,921
80243600,922
80243600,923
80243600,924
80243600,348
80243600,925
80243600,926
80243600,927
80243600,928
80243600,929
80243600,930
80243600,931
80243600,932
80243600,763
80243600,933
80243600,934
80243600,935
80243600,936
80243600,937
80243600,938
80243600,939
80243600,940
80243600,941
80243600,942
80243600,943
80243600,944
80243600,945
80243600,946
80243600,947
80243600,948
80243600,949
80243600,950
80243600,951
81122669,952
81122669,953
81122669,954
81122669,955
81122669,956
81122669,957
81122669,958
81122669,959
81122669,960
81122669,961
81000389,962
81000389,963
81000389,964
81000389,965
81000389,966
81000389,967
81000389,968
81000389,969
81000389,970
81000389,971
81000389,972
81000389,973
81000389,974
81000389,975
81132439,976
81132439,977
81132439,978
81132439,979
81132439,980
81132439,981
81132439,982
81132439,983
81132439,984
81132439,985
81132439,986
81132439,987
81132439,988
81132439,989
81132439,990
81132439,991
81132439,992
81132439,993
81132439,994
81132439,995
81132439,996
81132439,997
81132439,998
81132439,999
81132439,1000
81132439,1001
81132439,1002
81132439,1003
81132439,1004
81132439,1005
80150502,1006
80150502,1007
80150502,1008
80150502,1009
80150502,1010
80150502,1011
80150502,1012
80150502,1013
80150502,1014
80150502,1015
80150502,1016
80150502,1017
80119815,1018
80119815,1019
80119815,1020
80119815,1021
80119815,1022
80119815,1023
80119815,1024
80119815,1025
80119815,1026
80119815,1027
80119815,1028
80119815,131
80119815,1029
80119815,1030
80119815,1031
80119815,1032
80203776,1033
80203776,1034
80203776,1035
80203776,1036
80203776,1037
80203776,1038
80143797,1039
80143797,1040
80143797,1041
80143797,1042
80143797,1043
80143797,1044
80143797,1045
80143797,1046
80143797,1047
80143797,1048
80143797,1049
80143797,1050
80143797,1051
80161931,1052
80161931,1053
80161931,1054
80161931,568
80161931,1055
80161931,1056
80161931,1057
80161931,1058
80161931,1059
80161931,1060
80161931,1061
80161931,16
80161931,1062
80161931,1063
80161931,1064
80161931,1065
80161931,1066
80161931,1067
80161931,1068
80161931,1069
80161931,1070
80161931,14
80161931,1071
80017275,1072
80017275,1073
80017275,1074
80017275,1075
81107545,1076
81107545,1077
81107545,1078
81107545,1079
81107545,1080
81107545,1081
81107545,1082
81107545,1083
70118953,1084
70118953,1085
70118953,1086
70118953,1087
80190449,1088
80190449,1089
80190449,1090
80190449,1091
80190449,1092
80190449,1093
80190449,1094
80190449,1095
80190449,1096
80190449,1097
80190449,17
80190449,1098
80190449,1099
80190449,1100
80190449,1101
80190449,1102
80163156,1103
80163156,1104
80163156,1105
80163156,1106
80163156,1107
80163156,1108
80163156,1109
80163156,1110
80163156,1111
80163156,1112
80163156,1113
80163156,1114
80163156,1115
80163156,1116
80163156,1117
80163156,1118
80163156,1119
80163156,1120
80149143,1121
80149143,1122
80149143,1123
80149143,1124
80149143,1125
80149143,1126
80149143,1127
80149143,1128
80149143,1129
80149143,1130
80149143,1131
80149143,1132
80149143,1133
80149143,1134
80149143,1135
80987075,1136
80987075,1137
80987075,1138
80987075,444
80987075,1139
80987075,1140
80987075,1141
80987075,1142
80987075,1143
80987075,1144
80192815,1145
80192815,1146
80192815,1147
80192815,1148
80192815,1149
80192815,1150
80192815,1151
80192815,1152
80192815,1153
80192815,1154
80192815,1155
80192815,1156
80192815,1157
80192815,1158
80192815,1159
80192815,1160
80192815,1161
80192815,1162
80192815,1163
80066798,1164
81147293,1165
81147293,1166
81147293,1167
81147293,1168
81147293,1169
81147293,1170
81147293,1171
81147293,1172
81147293,1173
80991316,407
80991316,1174
80991316,1175
80991316,1176
80991316,1177
80991316,1178
80991316,1179
80991316,1180
80991316,1181
80991316,1182
80190588,1183
70124316,1184
70124316,1185
70124316,1186
70124316,1187
70124316,1188
70124316,1189
70124316,1190
70229037,1191
70229037,1192
70229037,1193
70229037,372
70229037,1194
70229037,1195
70229037,1060
80037280,1196
80037280,644
80037280,1197
80037280,1198
80037280,1199
80037280,1200
80037280,1201
80037280,1202
80037280,1203
80037280,1204
80058248,1205
80058248,1206
80058248,1207
80058248,1208
80058248,1209
80058248,1210
80058248,1211
80058248,1212
80058248,1213
80058248,1214
70307661,1215
70307661,1216
70307661,1217
70307661,1218
70307661,1219
70307661,1220
70307661,1221
70307661,1222
70307661,1223
70307661,1224
70117312,1225
70117312,1226
70117312,1227
70117312,1228
70117312,1229
70117312,1230
70117312,1231
70117312,1232
70117312,1233
70117312,1234
70117312,1235
70117312,1236
70117312,1237
70117312,1238
80092885,1239
80092885,1240
80092885,1241
80092885,1242
80092885,1243
80092885,1244
80092885,499
80108371,650
70129452,1245
70129452,1246
70129452,1247
70129452,1248
70129452,1249
70129452,1250
81030342,1251
81030342,1252
81030342,1253
81030342,1254
70054723,1255
70054723,1256
81131761,1257
81131761,1258
81131761,1259
81131761,1260
81131761,1261
81131761,1262
81131761,1263
81131761,1264
81131761,1265
81131761,1266
81131761,1267
81131761,1268
81016326,1269
81016326,1270
81016326,1271
81016326,1272
80227777,1273
80227777,1274
80227777,1177
80227777,1275
80227777,1276
80227777,1277
80227777,1278
80227777,1279
80227777,1280
80227777,1281
81018233,1282
81018233,1283
81018233,1284
81018233,1285
81018233,1286
81018233,1287
81018233,1288
81016317,1289
81016317,1290
81016317,1291
81016317,1292
81016317,1293
81016317,1294
81016317,1295
81016337,1296
81016337,1297
81016337,1298
81016337,1299
81016337,1300
81016337,1301
81016337,1302
81016337,1303
81016337,1304
81018234,1305
81018234,1306
81018234,1307
81018234,1308
81018234,1309
81018234,1310
81018234,1311
81018234,1312
81018235,1080
81018235,1313
81018235,1314
81018235,1315
81018235,1316
81018235,1317
81018235,1318
81018235,1319
81018236,1320
81018236,1321
81018236,1322
81018236,1323
81018236,1324
81018236,1325
81018237,1326
81018237,1327
81018237,1328
81018237,1329
81018237,1330
81018237,1331
81018237,1332
81018237,1333
81018237,1334
81018237,1335
81018238,1336
81018238,1337
81018238,1320
81018238,1338
81018238,1339
81018238,1340
81018238,1332
81018238,1341
81018238,1342
81018238,1343
81018238,1344
81018238,1345
81018238,1346
81018238,1347
81018238,1348
80067522,1349
80067522,1350
80067522,1351
80067522,1352
80067522,1353
80067522,1354
80067522,1355
80067522,1356
80067522,1357
80067522,1358
80192149,1359
80192149,1360
80192149,1361
80192149,1362
80192149,1363
80192149,1364
80192149,1365
80192149,1366
80142637,1367
80142637,1368
80142637,1369
80142637,1370
80142637,1371
80142637,1372
80192014,1373
80192014,1374
80192014,408
80192014,1375
80192014,1376
80192014,1377
80192014,1378
80192014,1379
80192014,1380
80192014,1381
80192015,1382
80192015,1381
80192015,1383
80192015,1377
80192015,1384
80192015,1385
80192015,1386
80202129,1387
80202129,1388
80202129,942
80202129,1389
80202129,1390
80202129,1391
80202129,1392
80202129,1393
80202129,1394
80202129,1395
80202129,1396
80088910,1397
80088910,1398
80088910,1399
70290909,1400
80033772,1401
81093951,692
81093951,693
81093951,694
81093951,695
81093951,696
81093951,697
81093951,698
81093951,699
81093951,700
81093951,701
80238013,1402
80238013,820
80238013,353
80238013,1403
81089941,117
81089941,1404
81089941,1405
81089941,1406
81089941,1407
81089941,1408
81089941,1409
81089941,1410
81000011,1411
81000011,1412
81000011,1413
81000011,1414
81000011,1415
81000011,1416
81000011,1417
81000011,1418
81000011,1419
81000011,1420
81000011,1421
81000011,1422
81000011,1423
81000011,1424
81000011,1425
80217733,1426
80217733,1427
80217733,1428
80217733,1429
80217733,1430
80217733,1431
80217733,1432
80217733,1433
80217733,1434
80217733,1435
80217733,1436
80217733,1437
80217733,1438
80217733,1439
80999985,1440
80999985,1441
80999985,1442
80999985,1443
80999985,1444
80999985,1445
80999985,1446
80999985,1447
80999985,1448
80999985,1449
80999985,1450
80999985,1451
80999985,1452
80999985,1453
80999985,1454
80999985,1455
80999985,1456
80188120,1457
80188120,1458
80188120,642
80188120,213
80188120,1459
80188120,1460
80188120,1461
80188120,1462
80188120,1463
80164779,1464
80164779,1465
80164779,1466
80164779,1467
80164779,1468
80164779,1469
80164779,1470
80164779,385
80164779,1471
80164779,1472
80164779,1046
80164779,1473
80164779,1474
80164779,1475
80164779,1476
80164779,1477
80164779,1478
80164779,1479
80164779,1480
80164779,1481
80164779,1482
80164779,1483
80164779,1484
81092328,1485
81092328,1486
81092328,1487
81092328,1488
81092328,1489
81092328,1490
81092328,1491
81092328,1492
81092328,1493
81092328,1494
81092328,1375
81092328,1495
81183572,1496
81183572,1497
81183572,1498
81183572,1499
81183572,1500
81183572,1501
81183572,1502
81183572,1503
81183572,1504
81183572,1505
81037283,1506
81037283,1507
81037283,1508
81037283,1509
81037283,1510
81037283,1511
81037283,1512
81037283,1513
81037283,1514
81037283,1515
81037283,1516
80244973,1517
80244973,1518
80244973,1519
80244973,1520
80244973,1521
80244973,1522
80244973,1523
80244973,1524
80244973,1525
80244973,1526
81132438,1527
81132438,1528
81132438,1529
81132438,1530
81132438,1531
81132438,1532
81132438,1533
81132438,1534
81132438,1535
81132438,1536
81132438,1537
81132438,1538
81132438,1539
81132438,1540
81132438,1541
81132438,1542
81132438,1543
81132438,1544
81132438,1545
81132438,1546
81132438,1547
81132438,1548
81132438,1549
81132438,1550
81132438,1551
81132438,1552
81132438,1553
81132438,1554
81132438,1555
81132438,1556
81132438,1557
81132438,1558
81132438,1559
81132438,1560
81161230,1561
81161230,1562
81161230,1563
81161230,1564
81161230,1565
81161230,1566
81161230,1567
81161230,1568
81002412,1569
81002412,1570
81002412,1571
81002412,1572
81002412,1573
81002412,1574
81002412,1575
81002412,1576
81002412,1577
81002412,1578
81023636,1579
81023636,1580
81023636,1581
81023636,1582
81023636,1583
81023636,1584
81023636,1585
81023636,1586
81023636,1587
81023636,1588
81023636,1589
81023636,1590
81023636,1591
81023636,1592
81023636,1593
81023636,1594
81023636,1595
81023636,1596
81023636,1597
81023636,1598
81023636,1599
81023636,1600
81023636,1601
81023636,1602
81023636,1603
81023636,1604
81023636,1605
81023636,1469
81023636,1606
80198046,1607
80198046,1608
80198046,1609
80198046,1610
80198046,1611
80198046,1612
80198046,1613
80198046,1614
80198046,1615
80198046,1616
80198046,1617
70267728,1618
70267728,1619
70267728,1620
70267728,1621
70267728,1622
70267728,1623
70267728,1624
70267728,1625
70267728,1626
70267728,143
70267728,675
70267728,1627
70267728,1628
70267728,1629
70267728,1630
70267728,1631
70267728,1632
70267728,882
70267728,1633
70267728,1634
70267728,1635
81001000,1636
81001000,1637
81001000,1638
81001000,1639
80158670,743
80158670,1640
80244019,1641
80244019,1642
80244019,1643
80244019,1644
80244019,1645
80244019,1646
80244019,1647
80244019,1648
80244019,1649
80244019,1650
80162143,1651
80162143,1652
80162143,1653
80162143,1654
80162143,1655
81060174,1656
70130445,1657
70130445,55
70130445,1658
70130445,1627
70130445,1659
70130445,1660
70130445,1661
70130445,1662
70130445,1663
70130445,1664
81001494,1665
81001494,1666
81001494,1667
81001494,1668
81001494,1669
81001494,1670
80991570,1671
80991570,1672
80991570,1673
80991570,1674
80991570,1675
80991570,1676
80991570,1677
80991570,1678
80991570,1679
80991570,1680
80184129,1681
80184129,1682
80184129,1683
80184129,1684
80184129,1685
80184129,1686
80184129,1687
80184129,1688
80184129,1689
80184129,1690
80184129,1691
80184129,1692
80184129,1693
60000861,1694
60000861,1695
60000861,1696
60000861,713
60000861,1697
60000861,1698
60000861,903
60000861,1699
60000861,1700
60000861,1701
60000861,1702
60000861,1703
1151375,1084
1151375,1704
1151375,1705
1151375,1706
1151375,1707
1151375,1708
1151375,1709
1151375,1710
1151375,1711
1151375,1712
80187228,1713
80187228,1714
80187228,1715
80187228,1716
80187228,1717
80187228,1718
80187228,1719
80187228,1720
80187228,1721
80187228,1722
81031008,1723
70099119,1724
70099119,1725
70099119,1726
70099119,1727
70099119,1728
70099119,222
70099119,1729
70039185,1730
70039185,1731
70039185,1732
70039185,1733
70039185,1734
70039185,1735
70039185,1736
70039185,1737
70039185,1623
70039185,384
81165769,1738
81165769,1739
81165769,1740
81165769,1741
81165769,1742
81165769,1743
81165769,1744
81165769,1745
81165769,1746
81165769,1747
81165769,1748
81165769,1749
81165769,1750
70056433,1751
70056433,1752
70056433,1753
70056433,1754
70056433,220
70056433,1755
70056433,1756
70056433,1757
70056433,1758
70113003,1759
70113003,1760
70113003,1761
70113003,1762
70113003,1763
70113003,1764
70113003,1765
70113003,1766
70113003,1767
70113003,1768
60031232,1769
60031232,1770
60031232,1771
60031232,1772
60031232,1773
60031232,1774
60031232,1775
60031232,1776
60031232,1777
60031232,1778
80032842,1779
80032842,1780
80032842,1781
80032842,1782
80032842,1783
80032842,1784
80032842,1785
80032842,1786
80032842,1787
80032842,1742
80032842,1788
80032842,1789
80032842,1790
81137482,1791
81137482,1792
81137482,1793
81137482,1794
81137482,1795
81137482,1796
81137482,1797
81137482,1798
81137482,1799
81137482,1800
70043308,651
70043308,1801
70043308,1802
70043308,1803
70043308,1804
70043308,1805
70043308,1806
70043308,1807
70043308,1808
70043308,1809
81165771,1810
81165771,1811
81165771,1812
81165771,1813
81165771,1814
81165771,1815
81165771,1816
81165771,1817
70044697,1699
70044697,1818
70044697,1819
70044697,1820
70044697,1777
70044697,1821
70044697,1822
70044697,1823
70044697,1824
70105368,1825
70105368,1826
70105368,1827
70105368,1828
70105368,1829
70105368,1830
70105368,1831
70105368,1832
70105368,1833
70105368,1834
70105368,1406
81141689,1835
81141689,1836
81141689,1837
81141689,1838
81141689,1839
81141689,1840
81141689,689
81141689,1841
81141689,1842
1008581,1843
1008581,1844
1008581,1845
1008581,1846
1008581,1847
1008581,1848
1008581,1849
1008581,1850
1008581,1851
1008581,1852
1008581,1853
70058023,902
70058023,1225
70058023,1854
70058023,1619
70058023,1855
70058023,1856
70058023,1857
70058023,1858
70058023,1859
70058023,1860
81165786,1861
81165786,1790
81165786,1785
81165786,1862
81165786,1863
81165786,1864
81165786,1865
81165786,1866
81165786,1867
81165770,1810
81165770,1868
81165770,1869
81165770,1870
81165770,1871
81165770,1872
81165770,1873
81165770,1874
81165770,1875
70043303,830
70043303,1876
70043303,1877
70043303,1878
70043303,1879
70043303,1108
70043303,1880
70043303,1881
70136074,1882
70136074,1883
70136074,1884
70136074,1885
70136074,1886
70136074,1887
70136074,1888
70136074,1889
70136074,1890
70136074,1891
1153194,1892
1153194,1893
1153194,1393
1153194,1894
1153194,1895
1153194,1896
1153194,1021
1153194,1897
1153194,1898
1153194,1899
70112730,1900
70112730,1205
70112730,1620
70112730,1901
70112730,1902
70112730,1903
70112730,1904
70112730,1905
70112730,1906
70112730,1907
70112730,1908
70112730,1909
70112730,1910
70112730,1911
70112730,1912
70112730,1913
70112730,1914
70112730,1915
70112730,1916
70112730,1917
70112730,1918
70112730,1919
70112730,1920
70112730,1921
70112730,1922
70112730,1923
81158575,1924
81158575,1925
81158575,1926
81158575,1927
81158575,1928
81158575,1929
81065786,1930
81065786,1931
81065786,1932
70087541,1933
70087541,1903
70087541,1934
70087541,215
70087541,1935
70087541,1936
70087541,1937
70087541,1938
70087541,1939
70087541,1940
81004113,1941
81004113,1942
81004113,1943
81004113,1944
81004113,1945
81004113,1946
81004113,1947
81003984,1948
81003984,1949
81003984,1950
81003984,1951
81003984,1952
81003984,1953
70024088,1954
70024088,1955
70024088,1956
70024088,1957
70024088,1958
70024088,1959
70024088,1960
70024088,1961
70024088,1962
70024088,1963
81005312,1964
81005312,1965
81005312,1966
81005312,1967
81005312,1968
81005312,1969
81005312,1970
81005312,1971
80082969,1972
80082969,1973
80082969,1974
80082969,1975
80082969,1976
80082969,1977
80994130,1978
80994130,1979
80994130,1980
80994130,1981
80994130,1982
80994130,1983
80994130,1984
80994130,1985
81019924,1986
81019924,1987
81019924,1988
81019924,1989
81019924,1990
81019924,1991
81019924,1992
81018240,1993
81018240,1994
81018240,1995
81018240,1996
81018240,1997
81018240,1998
81018240,1999
81018240,2000
81013710,2001
81013710,2002
81013710,2003
81013710,2004
81013710,2005
81013710,2006
70077076,2007
70077076,500
70077076,2008
70077076,2009
70077076,2010
70077076,2011
70077076,2012
70077076,2013
70077076,2014
81014988,2015
81014988,2016
81014988,2017
81014988,2018
81014988,2019
81014988,2020
80102950,2021
80102950,2022
80102950,133
80102950,263
80102950,2023
80102950,2024
80102950,2025
80102950,2026
80102950,2027
80102950,2028
80102950,2029
80102950,2030
80102950,2031
80102950,2032
80102950,2033
80102950,2034
70055221,2035
70055221,2036
